id,title,published_date,year,month,day,num_views,num_likes,length,quality,tags,num_tags
8vB_zTFDl20,3 Day Back Country Camping & Fishing - 6 Yr Old Catches MONSTER CARP!,2021-04-24 11:00:03+00:00,21,4,Saturday,7148370,45677,1400.0,hd,"['Camping', 'fishing', 'carp', 'carp fishing', 'trophy carp', 'catching carp', 'how to catch carp', 'how to fish', 'fishing trip', 'camping and fishing', 'catching fish', 'common carp', 'mirror carp', 'dale hollow', 'carp fishing in america', 'US carp fishing', 'camping video', 'camping adventure', 'back country camping', 'camping with kids', 'camping at dale hollow', 'carp fishing dale hollow', 'glamping', 'fishing with kids', 'kid catches huge carp', 'kid catches big fish', 'massive carp', 'fishing dale hollow']",28
r1SZUXchoN4,How to Travel with Kids - Practical Tips from our Family World Tour.,2019-08-17 09:13:34+00:00,19,8,Saturday,1026127,8689,857.0,hd,"['traveling with kids', 'practical tips for traveling with kids', 'traveling tips', 'flying with kids', 'tips for flying with kids', 'parenting tips', 'parenting hacks', 'traveling', 'parenting', 'flying']",10
PQYJNgZgCPE,Collecting Wild Honey with the Hadza Tribe in Tanzania,2024-06-24 10:00:32+00:00,24,6,Monday,445669,22605,57.0,hd,"['Hadza', 'Hadzabe', 'Datoga', 'Tanzania', 'Africa', 'Survival', 'Primitive Survival', 'Survival camping', 'Camping', 'Hunting', 'Foraging', 'Forging', 'Forging arrowheads', 'Primitive Survival Camping', 'Bushcraft', 'Bushcraft camping', 'Hadza tribe', 'Hunting with Hadza', 'Hunting Africa', 'Survival hunting', 'Catch and cook', 'Primitive Survival Skills', 'Survival skills', 'Primitive forging', 'Primitive camping', 'Hunting and gathering', 'Foraging wild honey', 'Travel to tanzania', 'Tanzania vacation', 'things to do in Tanzania']",30
JttsFQei9xI,"(10 ft/3m) Deep Snow Shelter      #wintercamping #survival #outdoorboys #camping,",2024-03-02 22:48:56+00:00,24,3,Saturday,9549280,336528,60.0,hd,"['survival shelter', 'dugout', 'dugout shelter', 'dugout shelter winter', 'winter survival shelter', 'camping', 'solo camping', 'solo winter camping', 'survival camping', 'Survival', 'wilderness survival', 'snow cave camping', 'snow cave', 'quinzee', 'igloo', 'winter shelter', 'camping in snow storm', 'camping in blizzard', 'camping in snow', 'snow camping', 'cold weather camping', 'extreme survival camping', 'bushcraft', 'bushcraft camping', 'camping in dugout', 'dugout shelter build', 'building survival shelter', 'Alaska', 'Deep snow']",29
7EgTPPduIQE,"3 Days Solo Camping, Fishing, Hunting & Foraging Food in Arctic",2024-09-07 11:00:06+00:00,24,9,Saturday,12119020,344168,1526.0,hd,"['Camping', 'fishing', 'hunting', 'foraging', 'solo camping', 'backcountry camping', 'survival camping', 'camping Alaska', 'Alaska', 'camping in alaska', 'Fly fishing', 'fishing for grayling', 'fishing alaska', 'hunting alaska', 'survival alaska', 'wilderness survival', 'survival camping alaska', 'foraging alaska', 'arctic survival', 'arctic camping', 'catch and cook grayling', 'arctic grayling']",22
9AbvXJ2JVd8,10 Best Ways to Remove Tree Stumps,2022-05-21 11:00:03+00:00,22,5,Saturday,2169457,28676,718.0,hd,"['how to remove stumps', 'how to remove a stump', 'stump', 'stump removal', 'easiest way to remove a stump', 'best way to remove a stump', 'stump grinder', 'burn stump', 'blow up stump', 'Pull out stump', 'how to pull out stump', 'how to remove tree', 'tree removal', 'best way to remove tree', 'dig out stump', 'dig up stump']",16
S_c45EOojTM,Deep Snow Survival Camping in Alaska - Building a Winter Survival Shelter,2022-02-26 12:00:21+00:00,22,2,Saturday,2928659,61430,1374.0,hd,"['Camping', 'survival', 'hiking', 'backcountry', 'winter camping', 'cold weather camping', 'winter survival', 'survival shelter', 'shelter', 'not tent', 'camping with kids', 'camping with 4 yr old', 'snow cave', 'how to build a survival shelter', 'camping in snow', 'camping in mountains', 'Alaska camping', 'camping in Alaska', 'cold weather survival', 'camping in survival shelter', 'how to camp in snow', 'how to build a snow cave', 'family camping', 'backcountry camping', 'snow shoing', 'survival tips', 'camping tips']",27
Q-wCyYtLX6s,Camping in an Abandoned WWII Army Base in Remote Alaskan Rainforest,2023-07-22 11:00:30+00:00,23,7,Saturday,7243857,129494,1415.0,hd,"['camping', 'abandoned', 'camping in abandoned base', 'camping in Alaska', 'remote camping', 'wild camping', 'Alaska', 'abandoned base', 'Abandoned WWII base', 'exploring abandoned mansion', 'exploring abandoned', 'WWII history', 'camping on remote island', 'rural alaska', 'Alaska adventures', 'alaska hikes', 'alaska history', 'camping with kids']",18
nskU0hB_Ges,Hammock tent camping WIN or FAIL??? - Tensile Stingray 3 person tent review,2018-04-21 11:35:47+00:00,18,4,Saturday,9211027,77209,802.0,hd,"['Camping', 'tent camping', 'hammock', 'hammock tent', 'tensile', 'tensile stingray', 'stingray', '3 person hammock tent', 'tensile hammock tent', 'stingray hammock tent', 'hammock tent review', 'tent review', 'camping adventure', '3 person tent review', 'camping with kids', 'family camping', 'camping gear', 'camping tent review', 'hammock review', 'camping gear review', 'review', 'Hammock tent camping', 'hammock camping', 'win', 'fail', 'camping fail', 'tent fail']",27
tQGMSrRKx_I,Kid sings Bon Jovi and barfs....A LOT. plus ODB update,2018-01-30 12:39:12+00:00,18,1,Tuesday,262782,4080,507.0,hd,"['barf', 'barfing', 'throwing up.', 'barf-o-rama', 'silly video', 'VLOG', 'throw up', 'kids barfing', 'sick kid', 'outdoor boys VLOG', 'Barfing kids', 'bon job I', 'shot throw the heart', 'living on a prayer', 'sing bon jovi', 'bon jovi songs', 'kids sings', 'kid barfs']",18
6Gz6h-Waf7I,Camping on Abandoned Island & Creepy Mansion Infested with Crabs,2020-06-20 12:12:52+00:00,20,6,Saturday,7119063,62222,1330.0,hd,"['Camping', 'abandoned island', 'Travel', 'adventure', 'family camping', 'family adventures', 'camping with kids', 'exploring', 'exploring abandoned', 'Abandoned mansion']",10
rCNSDYHXhcs,"Camping in a 500 yr Old Castle in Scotland (Foraging, Hiking, & Fishing Catch Cook)",2022-06-18 11:00:19+00:00,22,6,Saturday,2965372,56937,1358.0,hd,"['Camping', 'fishing', 'hiking', 'backcountry camping', 'backpacking', 'wild camping', 'camping scotland', 'camping on an island', 'deserted island', 'remote island', 'camping on remote island', 'fishing catch and cook', 'surf fishing', 'sea angling', 'fishing polluck', 'fishing scotland', 'camping in castle', 'travel to scotland', 'scotland travel video', 'travel video', 'camping with kids', 'awesome camp site', 'Costal Foraging', 'Catch and Cook', 'catch clean cook', 'pollock catch and cook', 'adventure travel']",27
w7nBJegBk8Q,Winter Survival Camping with 4 yr old in Alaska - Primitive Survival Shelter,2020-02-01 13:18:31+00:00,20,2,Saturday,26066022,456692,902.0,hd,"['Camping', 'survival', 'primitive', 'survival shelter', 'primitive survival shelter', 'winter camping', 'winter survival shelter', 'Winter Survival Camping', 'Primitive Survival Shelter', 'camping Alaska', 'camping with kids', 'survival camping with kids', 'primitive shelter', 'camping in survival shelter', 'how to make survival shelter', 'winter survival']",16
ZU9mM7MyhzU,Making a Primitive Cow Horn Mug (Simple Viking Mug) - 2 Min Projects,2020-06-01 19:27:45+00:00,20,6,Monday,475143,8124,120.0,hd,"['Projects', '2 minute projects', '2 min projects', 'how to make a mug', 'how to make a mug from cow horn', 'drinking horn', 'how to make a drinking horn', 'game of thrones mug', 'build a mug', 'DIY mug', 'cow horn projects', 'Primitive technology', 'primitive mug', 'primitive drinking mug']",14
tTyO0dQ6d5s,Deadweight Dad Challenge - Best Quarantine Game for Tired Parents!!!,2021-02-28 14:28:04+00:00,21,2,Sunday,438806,11902,107.0,hd,"['Challenges', 'Deadweight dad', 'Fun games', 'family games', 'things to do in quarentine', 'Quarantine activities', 'Quarantine games', 'family activities', 'things to do with your kids', 'parenting hacks', 'parenting games', 'father son games', 'silly games']",13
bVk2RkjA52E,How to remove a tick the easy way. Tick Key Review - Tick Remover review.,2017-07-08 11:08:04+00:00,17,7,Saturday,4001598,12659,110.0,hd,"['How to remove ticks', 'tick removal', 'removing ticks', 'removing tick', 'ticks', 'Tick Key', 'Tick Key review', 'Tick removal product', 'How to remove a tick the right way.', 'How to remove a tick the easy way', 'tick remover', 'lonestar tick', 'tick nymph', 'tick larva', 'tick myths']",15
RecX7B-rS8I,Winter Camping in Desert Snow Storm - 2 Day Fishing Camp Catch & Cook,2020-11-07 11:21:09+00:00,20,11,Saturday,2242351,39681,1114.0,hd,"['fishing', 'camping', 'camp catch cook', 'catch and cook', 'catch and cook catfish', 'fishing catch and cook', 'winter camping', 'camping in snow', 'camping in snow storm', 'winter camping in snow storm', 'camping and fishing', 'overnight fishing', 'fishing for catfish', 'eating catfish', 'campfire cooking', 'camping in desert', 'camping new mexico', 'catching catfish', 'fishing for catfish in the winter', 'cold weather camping', 'cold weather fishing', 'catfish', 'catfishing', 'camping with kids', 'campfire recipes']",25
UmLVL5_k9qY,"Camping in a Bushcraft Shelter with Newbies! Fishing, camping and campfire cooking in Alaska",2022-08-20 11:35:07+00:00,22,8,Saturday,2628453,40443,893.0,hd,"['camping', 'bushcraft', 'survival camping', 'bushcraft shelter', 'survival shelter', 'fishing', 'fishing for lake trout', 'fishing Alaska', 'camping Alaska', 'building a bushcraft shelter', 'camping for beginners', 'campfire cooking', 'camping in survival shelter', 'building survival shelter', 'campfire recipes', 'bushcraft hacks', 'survival skills']",17
zOKVh3Q25bE,Homeland Security Interrogated my baby....He told them NOTHING.,2018-05-08 11:41:56+00:00,18,5,Tuesday,395098,6216,830.0,hd,"['homeland security', 'interrogation', 'baby', 'kids', 'VLOG', 'world travel', 'Funny kid stories', '5th Ammendment', 'right to remain silent', 'global entry', 'tsa precheck', 'department of homeland security', 'DHS', 'TSA', 'Border Patrol', 'background check', 'security clearance', 'Traveling with kids', 'Flying with kids', 'Outdoor Boys']",20
mZ6xDJOwqYs,Forging a Pocket Knife from Rebar - Japanese Higonokami  pocket knife,2018-06-02 12:13:45+00:00,18,6,Saturday,130131,2936,637.0,hd,"['Forging', 'pocket knife', 'knife making', 'forging a knife', 'making a knife', 'making a pocket knife', 'forging a pocket knife', 'higonokami knife', 'higonokami pocket knife', 'friction fold pocket knife', 'making a friction fold pocket knife', 'making a knife from rebar', 'making a pocket knife from rebar', 'forging a pocket knife from rebar', 'Japanesse pocket knife', 'forging knives', 'knife making for beginners', 'easy knife making', 'knife making 101', 'knife making video']",20
3n8-HQ25QjA,"Squirrel Hunting - How to Catch, Clean & Cook Squirrel (Awesome Squirrel Recipe)",2019-01-26 12:10:18+00:00,19,1,Saturday,1056755,17498,1175.0,hd,"['Catch and Cook', 'Catch Clean Cook', 'Squirrel', 'Grey Squirrel', 'Catch grey squirrel', 'hunt grey squirrel', 'gray squirrel', 'snare squirrel', 'squirrel recipe', 'hunting squirrels', 'how to get rid of squirrels', 'how to cook squirrels', 'how to catch squirrels', 'how to clean squirrels', 'how to skin squirrels', 'catch and cook squirrel', 'catch clean cook squirrel', 'eating squirrel', 'squirrel hunting']",19
vGbYD_8jUe4,Making a Custom Axe from a $4 hatchet #outdoorboys #axemaking #bushcrafting,2024-05-02 19:00:33+00:00,24,5,Thursday,6907312,292380,60.0,hd,"['axe', 'bushcraft', 'making an axe', 'restoring and axe', 'bushcrafting', 'bushcraft project', 'bushcraft axe', 'art of manliness', 'manly projects', 'fun projects', 'camping', 'camping projects', 'DIY axe']",13
hi4Df_gJgkw,10 Ways to Cook Bread Over Campfire + Super Easy Bread Recipe! (Ultimate Camping/Survival Superfood),2022-06-04 11:00:22+00:00,22,6,Saturday,1744593,66096,795.0,hd,"['Baking bread', 'cooking bread', 'bread recipe', 'simple bread recipe', 'how to bake bread', 'how to bake bread without an oven', 'survival food', 'camping recipe', 'campfire cooking', 'how to cook bread over campfire', 'Survival cooking', 'Survival super food', 'bread', 'bread making', 'Camping', 'survival skills', 'camping skills', 'camping techniques', 'dutch oven cooking']",19
FTpcaJzYenQ,How to trap and relocate children - Parenting Hack,2018-04-28 11:31:05+00:00,18,4,Saturday,8833233,84069,650.0,hd,"['parenitng', 'parenting hack', 'parenting hacks', 'parenting 101', 'trapping', 'catch alive trap', 'children', 'kids', 'toddlers', 'parenting comedy', 'funny parenting video', 'funny video', 'How to video', 'how to trap', 'how to catch', 'how to trap kids', 'how to trap toddlers']",17
JvuTYUmTias,Parenting Hack - Take Kids to the Dump,2018-03-17 11:51:38+00:00,18,3,Saturday,3144310,17848,597.0,hd,"['Parenting', 'Parenting hacks', 'take kids to', 'take kids to dump', 'dump', 'trash', 'parenting tips', 'parenting tricks', 'fun activities for kids', 'raising kids', 'raising children', 'fun kids videos', 'silly kid videos', 'Family videos', 'Family fun', 'father and son', 'raising boys', 'field trips ideas', 'field trips', 'weekend activities', 'playing with kids', 'kid play', 'playing with boys', 'kids games', 'children games', 'Parenting hacks for bad kids', 'Parenting hacks for kids', 'Parenting hacks for naughty kids']",28
QWMsuk5nUgY,Beachcombing Island full of whale bone -  #outdoorboys #beachcombing #solocamping #alaska,2024-05-06 23:12:31+00:00,24,5,Monday,280837,8162,35.0,hd,"['Camping', 'Hunting', 'Alaska', 'Beachcombig', 'off grid cabins', 'cabin', 'Alaska camping', 'hunting alaska', 'beach combing Alaska', 'whale bones', 'beached whales', 'remote camping', 'backcountry camping', 'camping in off grid cabin', 'Alaska cabin', 'foraging food', 'catch and cook', 'Hunting catch and cook', 'hiking', 'back packing', 'Alaska adventure', 'explore alaska', 'alaska vacation', 'hiking alaska', 'solo camping']",25
aPpqUQjfhQw,"2 Day Camping, Fossil Hunting, Gold Mining & ATV Off Road Adventure in Alaska",2020-09-26 11:10:13+00:00,20,9,Saturday,1488180,19782,1699.0,hd,"['Hunting gold', 'hunting gold nuggets', 'prospecting for gold', 'gold mining', 'dredging gold', 'fossil hunting', 'hunting fossils', 'collecting fossils', 'fossils', 'ALaska', 'things to do in Alaska', 'ATV', 'off roading', 'Mudding', 'ATV trails in Alaska', 'camping', 'camping ALaska', 'gold panning', 'fossil hunting alaska', 'off roading alaska', 'UTV', 'ATV riding ALaska', 'ATV riding', 'gold mining alaska', 'Alaskan adventures', 'ATV adventures Alaska', 'ATV camping', 'Camping with ATV', 'Travel to Alaska', 'Alaska vacation']",30
TDfWksvKMVU,"4 Days in Alaskan Yupik Village - Moose Hunting, Fishing & Spearing Seals with Atlatls",2024-09-21 11:00:33+00:00,24,9,Saturday,11198652,259842,2625.0,hd,"['Hunting', 'fishing', 'spears', 'atlatl', 'yupik', 'alaska', 'native alaskan', 'indigenous hunting', 'native alaskan village', 'kotlik', 'fishing sheefish', 'fishing alaska', 'hunting moose', 'moose hunting', 'hunting alaska', 'subsistence hunting', 'alaska hunts', 'alaska adventures', 'travel alaska', 'alaskan bush', 'yupik culture', 'inuit culture', 'eskimo culture', 'alaskan eskimo', 'catch and cook moose']",25
LSGnt74q8X8,"2 Weeks Fishing, Hunting Crabbing in Florida. Florida Family Adventure",2020-02-08 18:06:13+00:00,20,2,Saturday,23096402,119981,2075.0,hd,"['Florida', 'florida adventure', 'trips to florida', 'things to do in florida', 'florida vacation', 'travel florida', 'fishing', 'hunting', 'crabbing', 'swimming with manatees', 'hunting gators', 'alligator hunting', 'alligator', 'florida gator hunts', 'fishing florida', 'florida fishing', 'spear fishing', 'shark fishing']",18
p9yaDeStS7A,"No tent, No sleeping bag - Extreme Winter Survival Camping (0F/-18C)",2024-11-30 12:00:56+00:00,24,11,Saturday,19352715,551730,1380.0,hd,"['camping', 'survival', 'winter survival', 'survival camping', 'extreme survival', 'extreme camping', 'bushcraft', 'bushcraft camping', 'survival shelter', 'bushcraft shelter', 'no tent camping', 'winter camping', 'camping in the snow', 'camping without a tent', 'solo camping', 'Alaska', 'camping in alaska', 'alaska winter cmaping', 'how to build a survival shelter', 'cold weather camping', 'cold weather survival', 'best survival shelter']",22
WTA-eEkD15U,Catching 1200 lbs (544 kg) of Fish and Exploring a WWII Battlefield!!!,2022-07-23 11:00:29+00:00,22,7,Saturday,4655621,55187,2669.0,hd,"['Fishing', 'Travel', 'Alaska', 'Dutch Harbor', 'Unalaska', 'Fishing Alaska', 'Fishing Halibut', 'Fishing Cod', 'Cod Fishing', 'Halibut Fishing', 'Fishing for Black Bass', 'Rock Fish', 'Black Bass', 'Salt water fishing', 'Best fishing Alaska', 'Best charter in Alaska', 'Best place to go fishing in Alaska', 'Alaskan Adventure', 'fishing for halibut in Alaska', 'Catch and Cook', 'Catch clean cook', 'Halibut Catch and cook', 'WWII Relic hunting', 'WWII battlefields', 'Exploring battlefield', 'Coolest fishing Adventure']",26
0ug7LVDnHMs,Outdoor Boys YouTube Channel - 2017 Sneak Peak,2017-03-24 17:07:31+00:00,17,3,Friday,56092,1130,54.0,hd,"['Outdoor boys', 'outdoor videos', 'Outdoor Boys YouTube Channel']",3
-Zrh1gcAmC4,Forging a Hunting Spear (Throwing Spear),2017-11-25 11:41:07+00:00,17,11,Saturday,1535376,10481,1263.0,hd,"['spear', 'hunting spear', 'thowing spear', 'forging', 'forging a hunting spear', 'forging a throwing spear', 'maasai spear', 'Make a hunting spear', 'make a throwing spear', 'Make a spear from leaf spring', 'make a spear', 'Javelin spear', 'making a javelin', 'forging a javelin', 'Hunting', 'hunting spear for deer']",16
